Round,ClientIndex,ExecutionTimeSeconds
310,0,10.218761
310,1,31.051774
310,2,24.654595
310,3,35.738269
310,4,45.054566
311,0,31.368107
311,1,11.100322
311,2,5.442678
311,3,36.100297
311,4,22.751945
312,0,10.460520
312,1,5.719273
312,2,25.964383
312,3,20.565039
312,4,32.490413
313,0,10.215652
313,1,28.467986
313,2,51.537601
313,3,22.000830
313,4,34.234351
314,0,35.315274
314,1,9.568071
314,2,52.504157
314,3,23.599501
314,4,14.954375
315,0,42.884040
315,1,25.674538
315,2,10.959062
315,3,52.896472
315,4,5.309268
316,0,5.700456
316,1,25.958950
316,2,14.326073
316,3,45.283813
316,4,40.532850
317,0,17.199368
317,1,31.241801
317,2,45.376766
317,3,39.801568
317,4,26.513242
318,0,44.661180
318,1,33.050933
318,2,59.358056
318,3,5.435247
318,4,22.983020
319,0,40.395597
319,1,26.573664
319,2,31.858856
319,3,15.073982
319,4,45.963390
320,0,5.814833
320,1,33.798302
320,2,10.524409
320,3,24.518950
320,4,19.186408
321,0,43.739920
321,1,29.647983
321,2,10.393939
321,3,24.973729
321,4,38.174253
322,0,21.586484
322,1,31.657677
322,2,46.288899
322,3,9.485854
322,4,15.074699
323,0,37.334497
323,1,17.950222
323,2,52.046592
323,3,42.710589
323,4,22.633243
324,0,30.888607
324,1,22.289418
324,2,16.668304
324,3,10.225659
324,4,45.555334
325,0,46.972169
325,1,15.244271
325,2,58.671556
325,3,32.613797
325,4,41.335313
326,0,44.072126
326,1,54.102751
326,2,38.788000
326,3,11.787479
326,4,29.462595
327,0,47.845355
327,1,15.738902
327,2,22.208686
327,3,27.542210
327,4,39.218676
328,0,48.706275
328,1,23.162470
328,2,29.570758
328,3,17.531626
328,4,34.235712
329,0,27.197504
329,1,20.730833
329,2,11.989234
329,3,36.538332
329,4,42.225008
330,0,46.030714
330,1,56.074768
330,2,32.030421
330,3,37.388197
330,4,14.810030
331,0,14.767765
331,1,38.817976
331,2,55.916564
331,3,28.771679
331,4,23.435988
332,0,5.374227
332,1,44.012807
332,2,32.269943
332,3,20.099826
332,4,25.776377
333,0,44.906512
333,1,25.513544
333,2,9.019862
333,3,40.195478
333,4,19.091959
334,0,40.648495
334,1,17.296347
334,2,25.936888
334,3,7.238462
334,4,45.376677
335,0,22.792895
335,1,32.814390
335,2,41.364621
335,3,17.139025
335,4,50.554567
336,0,10.845351
336,1,46.394589
336,2,6.175599
336,3,36.495264
336,4,27.901550
337,0,8.618636
337,1,20.204080
337,2,40.370625
337,3,35.695059
337,4,30.121671
338,0,9.861397
338,1,42.547803
338,2,19.825766
338,3,25.516573
338,4,47.840394
339,0,32.813954
339,1,39.235327
339,2,24.153656
339,3,14.937069
339,4,56.320260
340,0,26.110909
340,1,11.819827
340,2,17.492800
340,3,35.340950
340,4,5.400272
341,0,11.215492
341,1,5.590765
341,2,39.804691
341,3,22.723237
341,4,48.366360
342,0,49.417969
342,1,37.813623
342,2,21.280659
342,3,27.695087
342,4,15.644094
343,0,26.802280
343,1,42.522863
343,2,8.792793
343,3,36.911471
343,4,20.396031
344,0,22.260567
344,1,27.847433
344,2,33.218897
344,3,50.415642
344,4,12.185634
345,0,12.598818
345,1,27.374532
345,2,32.996226
345,3,22.596879
345,4,39.435730
346,0,31.787743
346,1,20.125872
346,2,45.763229
346,3,36.471003
346,4,5.555554
347,0,20.960219
347,1,35.542753
347,2,6.399119
347,3,41.151535
347,4,16.333082
348,0,10.304006
348,1,39.742797
348,2,24.797717
348,3,48.953171
348,4,31.171301
349,0,42.589946
349,1,47.959800
349,2,16.186655
349,3,6.168956
349,4,30.871436
350,0,17.220234
350,1,58.145993
350,2,43.539119
350,3,31.898237
350,4,52.807440
351,0,10.428156
351,1,16.905321
351,2,43.234842
351,3,28.592598
351,4,47.912523
352,0,8.992408
352,1,35.523238
352,2,18.294228
352,3,40.367121
352,4,23.922644
353,0,11.892340
353,1,23.915714
353,2,49.612493
353,3,41.018990
353,4,17.513149
354,0,35.545655
354,1,19.976971
354,2,47.160389
354,3,25.531484
354,4,5.399114
355,0,19.772635
355,1,42.536363
355,2,37.209362
355,3,15.010311
355,4,31.550037
356,0,41.668852
356,1,22.994105
356,2,5.909222
356,3,36.963974
356,4,28.340796
357,0,33.950503
357,1,17.482751
357,2,42.573180
357,3,27.556393
357,4,48.184510
358,0,36.937094
358,1,31.616520
358,2,46.943590
358,3,22.952822
358,4,5.840265
359,0,20.067230
359,1,34.951788
359,2,25.646279
359,3,43.503547
359,4,14.733722
360,0,10.714956
360,1,42.396425
360,2,6.006761
360,3,27.810845
360,4,51.582696
361,0,20.177234
361,1,54.217365
361,2,34.881247
361,3,44.151529
361,4,8.658596
362,0,38.456524
362,1,23.709356
362,2,44.877703
362,3,8.978975
362,4,33.066624
363,0,28.655103
363,1,14.427685
363,2,38.715492
363,3,9.663684
363,4,20.060243
364,0,14.531557
364,1,29.682751
364,2,21.032217
364,3,5.316261
364,4,35.342177
365,0,8.994691
365,1,50.271953
365,2,23.659088
365,3,40.106756
365,4,28.385120
366,0,40.877975
366,1,21.138211
366,2,35.496897
366,3,9.426452
366,4,26.802757
367,0,10.543129
367,1,33.118415
367,2,45.331473
367,3,15.937645
367,4,39.643421
368,0,29.506105
368,1,47.720170
368,2,6.831082
368,3,24.100086
368,4,41.234934
369,0,40.877318
369,1,29.709226
369,2,36.164052
369,3,21.059219
369,4,9.413407
370,0,13.699566
370,1,45.410293
370,2,5.058402
370,3,57.009124
370,4,28.345164
371,0,32.440730
371,1,58.820939
371,2,47.113812
371,3,26.762844
371,4,17.407632
372,0,55.522618
372,1,40.593220
372,2,31.943087
372,3,46.162954
372,4,17.241105
373,0,42.341118
373,1,16.463889
373,2,48.796013
373,3,25.065700
373,4,10.833580
374,0,26.935053
374,1,21.613036
374,2,37.014964
374,3,15.992330
374,4,9.576537
375,0,36.440998
375,1,50.372061
375,2,11.811249
375,3,26.308295
375,4,41.785099
376,0,32.191312
376,1,14.959850
376,2,38.597683
376,3,4.933359
376,4,20.602239
377,0,15.496684
377,1,46.427611
377,2,34.937155
377,3,29.379727
377,4,24.072289
378,0,11.076725
378,1,51.270577
378,2,5.519241
378,3,42.603568
378,4,25.539526
379,0,27.923205
379,1,37.156055
379,2,9.734884
379,3,21.440066
379,4,42.508532
380,0,29.369818
380,1,5.258008
380,2,23.980836
380,3,13.888529
380,4,40.980462
381,0,31.988164
381,1,21.831956
381,2,15.319139
381,3,37.355740
381,4,46.045083
382,0,12.412492
382,1,22.575162
382,2,42.050976
382,3,27.986706
382,4,37.285845
383,0,37.200660
383,1,22.424423
383,2,51.996984
383,3,5.156911
383,4,27.821285
384,0,35.972440
384,1,9.103532
384,2,21.314903
384,3,15.613876
384,4,46.123782
385,0,43.245583
385,1,38.445827
385,2,15.515790
385,3,10.144529
385,4,21.201549
386,0,16.159613
386,1,38.135039
386,2,6.760636
386,3,52.855267
386,4,21.028700
387,0,19.589838
387,1,31.214465
387,2,9.452790
387,3,53.043986
387,4,36.034955
388,0,19.649328
388,1,9.706644
388,2,38.869723
388,3,34.223611
388,4,55.956410
389,0,11.190605
389,1,24.855533
389,2,16.069102
389,3,39.584189
389,4,5.683620
390,0,48.810953
390,1,34.503195
390,2,40.128139
390,3,9.666005
390,4,19.709691
391,0,49.070397
391,1,20.030574
391,2,6.568041
391,3,15.228193
391,4,37.460540
392,0,19.969674
392,1,10.769888
392,2,38.676226
392,3,30.036116
392,4,24.637780
393,0,47.723090
393,1,27.916940
393,2,36.554616
393,3,43.050383
393,4,10.763014
394,0,17.599571
394,1,12.218411
394,2,50.072141
394,3,26.109038
394,4,35.486014
395,0,9.533151
395,1,21.149404
395,2,33.134635
395,3,50.468581
395,4,26.660322
396,0,19.097399
396,1,10.302346
396,2,33.701780
396,3,45.294416
396,4,28.365893
397,0,9.135440
397,1,19.142742
397,2,25.545550
397,3,30.306227
397,4,47.361062
398,0,28.684902
398,1,10.273789
398,2,35.081514
398,3,18.804801
398,4,24.041056
399,0,16.587084
399,1,36.636418
399,2,45.790032
399,3,22.122371
399,4,6.711345
400,0,6.822145
400,1,38.513278
400,2,21.494729
400,3,12.347908
400,4,48.482511
401,0,17.276377
401,1,35.900020
401,2,25.992603
401,3,5.802559
401,4,52.993178
402,0,4.779469
402,1,33.687943
402,2,13.462407
402,3,50.771145
402,4,19.056989
403,0,11.824764
403,1,54.406529
403,2,20.461590
403,3,37.139046
403,4,27.092934
404,0,15.010472
404,1,43.295423
404,2,21.435259
404,3,33.218646
404,4,9.674313
405,0,21.918413
405,1,15.400743
405,2,36.485141
405,3,6.807112
405,4,46.615390
406,0,40.894653
406,1,29.312700
406,2,55.463810
406,3,22.918970
406,4,17.149582
407,0,14.124593
407,1,57.842927
407,2,5.328743
407,3,28.769767
407,4,40.507400
408,0,5.917361
408,1,42.623855
408,2,54.246122
408,3,23.187310
408,4,37.925981
409,0,45.228628
409,1,24.256974
409,2,9.441267
409,3,38.768684
409,4,19.508233
410,0,37.069770
410,1,42.463447
410,2,26.576619
410,3,32.230768
410,4,9.488186
411,0,34.052658
411,1,5.790071
411,2,27.592468
411,3,42.569342
411,4,17.398654
412,0,36.369176
412,1,17.700238
412,2,11.320843
412,3,22.969435
412,4,27.708521
413,0,37.472486
413,1,46.052803
413,2,27.388363
413,3,12.472404
413,4,21.827774
414,0,17.894328
414,1,38.378670
414,2,47.039880
414,3,32.620763
414,4,58.868749
415,0,46.875646
415,1,15.757451
415,2,30.445549
415,3,42.205241
415,4,10.308134
416,0,35.345045
416,1,40.023477
416,2,26.609975
416,3,11.792781
416,4,17.363480
417,0,28.758752
417,1,34.580110
417,2,39.271706
417,3,5.402631
417,4,20.052903
418,0,20.717310
418,1,32.284100
418,2,46.944173
418,3,10.342569
418,4,15.989919
419,0,19.831154
419,1,35.958922
419,2,8.728124
419,3,14.360689
419,4,24.515889
420,0,15.334271
420,1,46.959508
420,2,41.680082
420,3,32.495453
420,4,51.720167
421,0,5.770664
421,1,20.369685
421,2,41.239533
421,3,34.928962
421,4,10.435652
422,0,10.541719
422,1,4.989178
422,2,21.960190
422,3,31.999986
422,4,41.196611
423,0,27.371489
423,1,53.193325
423,2,10.289038
423,3,58.434826
423,4,41.698661
424,0,43.599915
424,1,35.107848
424,2,25.838694
424,3,5.372640
424,4,20.062653
425,0,52.135701
425,1,20.883987
425,2,34.959484
425,3,15.664247
425,4,29.377708
426,0,19.075212
426,1,35.486438
426,2,28.995324
426,3,10.385456
426,4,5.660418
427,0,15.822572
427,1,36.536751
427,2,45.151099
427,3,5.977623
427,4,25.154600
428,0,22.540869
428,1,5.173158
428,2,28.067853
428,3,34.377237
428,4,45.897413
429,0,30.685186
429,1,42.239356
429,2,16.320020
429,3,11.608778
429,4,5.343157
430,0,10.562117
430,1,30.228878
430,2,58.589335
430,3,41.693576
430,4,25.023827
431,0,52.072468
431,1,42.174626
431,2,36.640404
431,3,31.425894
431,4,14.667190
432,0,28.789383
432,1,19.637250
432,2,11.150300
432,3,33.429398
432,4,5.908027
433,0,13.894933
433,1,39.894092
433,2,9.262857
433,3,34.599540
433,4,23.048325
434,0,28.728956
434,1,34.029764
434,2,14.653861
434,3,43.892759
434,4,23.183022
435,0,35.900865
435,1,15.363989
435,2,52.735132
435,3,10.100567
435,4,26.753454
436,0,53.063490
436,1,11.811980
436,2,16.438979
436,3,36.264378
436,4,30.748711
437,0,34.860524
437,1,24.178161
437,2,29.369175
437,3,14.376147
437,4,9.762258
438,0,30.304422
438,1,16.613904
438,2,47.087330
438,3,10.272225
438,4,25.082149
439,0,32.125971
439,1,17.703902
439,2,9.202739
439,3,48.404562
439,4,38.468349
440,0,44.746781
440,1,26.399106
440,2,49.977870
440,3,34.873569
440,4,14.930757
441,0,28.425768
441,1,14.093277
441,2,5.626766
441,3,43.003452
441,4,37.491586
442,0,27.545791
442,1,33.097697
442,2,10.749238
442,3,41.610893
442,4,6.138092
443,0,43.342746
443,1,33.176418
443,2,38.703279
443,3,8.887819
443,4,23.294965
444,0,11.290992
444,1,39.881623
444,2,16.851732
444,3,4.919591
444,4,25.436016
445,0,14.698063
445,1,33.485159
445,2,28.811532
445,3,43.428553
445,4,20.272524
446,0,26.092473
446,1,37.703783
446,2,49.139363
446,3,17.614908
446,4,31.365223
447,0,35.176733
447,1,26.747110
447,2,5.471089
447,3,15.341197
447,4,39.786660
448,0,49.507015
448,1,15.494936
448,2,10.267120
448,3,26.865785
448,4,35.237518
449,0,35.424857
449,1,5.709798
449,2,15.581560
449,3,29.919269
449,4,41.741118
450,0,27.459156
450,1,22.165691
450,2,36.598247
450,3,16.581266
450,4,5.087901
451,0,41.654904
451,1,10.228710
451,2,21.702207
451,3,36.385282
451,4,27.222513
452,0,41.371555
452,1,4.638497
452,2,46.604108
452,3,21.548124
452,4,35.876105
453,0,41.488335
453,1,24.836452
453,2,20.204126
453,3,47.017465
453,4,8.797201
454,0,40.369377
454,1,28.866958
454,2,6.655933
454,3,45.031052
454,4,11.916834
455,0,19.280027
455,1,29.245314
455,2,9.304201
455,3,35.660325
455,4,23.964043
456,0,9.258396
456,1,28.287271
456,2,50.427775
456,3,23.640726
456,4,33.550668
457,0,20.176135
457,1,31.622669
457,2,42.628670
457,3,37.970703
457,4,5.758080
458,0,43.178808
458,1,22.691514
458,2,34.076632
458,3,17.174668
458,4,51.604226
459,0,20.957025
459,1,6.679049
459,2,51.059402
459,3,29.998070
459,4,39.750603
460,0,21.487525
460,1,11.675952
460,2,38.427610
460,3,43.124755
460,4,48.659103
461,0,9.176449
461,1,17.599791
461,2,37.350782
461,3,47.148011
461,4,31.860190
462,0,5.325864
462,1,19.964704
462,2,25.424186
462,3,13.707479
462,4,36.752189
463,0,22.790185
463,1,18.245952
463,2,12.031550
463,3,44.504559
463,4,39.348479
464,0,14.059659
464,1,40.830612
464,2,25.408302
464,3,34.519830
464,4,8.559932
465,0,28.683402
465,1,5.348957
465,2,44.752186
465,3,33.323524
465,4,19.602518
466,0,15.085630
466,1,5.944191
466,2,21.391571
466,3,34.476615
466,4,29.832020
467,0,13.730115
467,1,8.493588
467,2,28.023819
467,3,39.423757
467,4,44.932514
468,0,55.334096
468,1,29.475405
468,2,38.609431
468,3,5.266557
468,4,19.627797
469,0,42.902309
469,1,22.109174
469,2,33.840588
469,3,16.919279
469,4,27.592614
470,0,14.689611
470,1,45.518265
470,2,23.712104
470,3,40.350390
470,4,4.925194
471,0,38.551556
471,1,19.765534
471,2,46.918658
471,3,28.794488
471,4,5.590239
472,0,35.911274
472,1,41.433182
472,2,16.947740
472,3,26.079546
472,4,46.029097
473,0,19.209584
473,1,4.945641
473,2,25.521965
473,3,35.329182
473,4,14.008160
474,0,12.029150
474,1,34.030519
474,2,28.799614
474,3,38.623230
474,4,6.525162
475,0,11.429496
475,1,21.293308
475,2,30.422239
475,3,35.948115
475,4,44.384058
476,0,48.120197
476,1,36.248963
476,2,10.149461
476,3,42.589615
476,4,27.047972
477,0,43.276203
477,1,14.788305
477,2,26.312330
477,3,48.802256
477,4,57.968170
478,0,19.993752
478,1,45.372225
478,2,56.827863
478,3,28.526030
478,4,14.458161
479,0,27.132179
479,1,12.770696
479,2,7.505631
479,3,44.090154
479,4,53.540696
480,0,33.219064
480,1,42.280628
480,2,6.656806
480,3,56.499314
480,4,23.399988
481,0,6.326727
481,1,36.127840
481,2,11.802437
481,3,23.110990
481,4,31.542635
482,0,31.707264
482,1,6.738028
482,2,20.337377
482,3,11.951421
482,4,48.551419
483,0,44.967603
483,1,56.419337
483,2,17.480309
483,3,25.969051
483,4,35.832829
484,0,12.490745
484,1,22.293535
484,2,7.271371
484,3,41.238942
484,4,26.891949
485,0,10.310379
485,1,41.880389
485,2,35.557242
485,3,47.073289
485,4,27.142874
486,0,44.519615
486,1,10.479743
486,2,33.169150
486,3,50.008731
486,4,24.767565
487,0,23.839984
487,1,29.372200
487,2,45.448870
487,3,9.574852
487,4,40.806061
488,0,17.868207
488,1,32.246374
488,2,49.169820
488,3,6.472209
488,4,54.461312
489,0,16.689980
489,1,25.186518
489,2,46.721313
489,3,10.320425
489,4,29.818707
490,0,42.880327
490,1,9.885307
490,2,26.063440
490,3,19.746010
490,4,14.515371
491,0,43.009811
491,1,6.452892
491,2,52.879996
491,3,26.134522
491,4,11.733541
492,0,19.783222
492,1,30.725071
492,2,47.595537
492,3,24.402426
492,4,14.554790
493,0,14.227988
493,1,5.789986
493,2,20.581860
493,3,29.669571
493,4,46.413749
494,0,4.722524
494,1,41.929951
494,2,10.267452
494,3,18.762910
494,4,35.641022
495,0,50.549114
495,1,26.799819
495,2,16.993647
495,3,55.135956
495,4,41.291835
496,0,45.434457
496,1,29.264161
496,2,9.589756
496,3,39.113537
496,4,15.032478
497,0,46.672831
497,1,12.448535
497,2,52.947170
497,3,38.279813
497,4,29.201308
498,0,9.833578
498,1,18.229995
498,2,23.432367
498,3,37.953345
498,4,32.488113
499,0,16.401919
499,1,25.465123
499,2,30.638023
499,3,39.110197
499,4,10.920025
500,0,38.854514
500,1,14.746703
500,2,24.594871
500,3,9.200939
500,4,47.268917
501,0,51.853228
501,1,11.760077
501,2,6.528996
501,3,37.578593
501,4,28.498817
502,0,34.291878
502,1,23.595989
502,2,29.090779
502,3,44.088237
502,4,9.365668
503,0,44.059479
503,1,27.311355
503,2,8.419760
503,3,22.695419
503,4,53.124857
504,0,50.991783
504,1,25.889115
504,2,46.387743
504,3,16.846393
504,4,32.150590
505,0,37.847272
505,1,22.709837
505,2,33.300774
505,3,14.357322
505,4,27.842469
506,0,22.952715
506,1,27.534873
506,2,17.754286
506,3,39.247623
506,4,33.001389
507,0,20.834987
507,1,32.146666
507,2,6.367674
507,3,11.837868
507,4,41.941788
508,0,27.773201
508,1,21.550010
508,2,4.874751
508,3,44.461866
508,4,33.212892
509,0,10.177076
509,1,39.511791
509,2,34.335960
509,3,29.780756
509,4,21.423790
510,0,44.768428
510,1,49.319551
510,2,28.195484
510,3,14.409459
510,4,19.864103
511,0,9.383835
511,1,58.158306
511,2,23.734704
511,3,40.494611
511,4,46.796635
512,0,35.773092
512,1,14.377395
512,2,53.491812
512,3,19.002142
512,4,42.060933
513,0,6.194539
513,1,51.128593
513,2,32.173597
513,3,23.030975
513,4,36.782485
514,0,37.746955
514,1,16.988571
514,2,27.918117
514,3,46.169166
514,4,21.604713
515,0,33.492335
515,1,23.654217
515,2,8.438080
515,3,18.202827
515,4,13.638753
516,0,37.091443
516,1,11.234133
516,2,6.606571
516,3,42.574853
516,4,28.000863
517,0,13.940239
517,1,28.976004
517,2,23.754853
517,3,5.518864
517,4,40.312269
518,0,40.692217
518,1,6.373200
518,2,32.263941
518,3,20.933676
518,4,11.859049
519,0,30.432307
519,1,7.149576
519,2,51.723956
519,3,47.149567
519,4,21.359024
520,0,34.336893
520,1,19.790714
520,2,51.129029
520,3,8.514746
520,4,25.275750
521,0,5.431171
521,1,36.497751
521,2,51.220034
521,3,22.241008
521,4,44.953460
522,0,24.147432
522,1,33.286143
522,2,5.527018
522,3,18.617200
522,4,13.974005
523,0,5.710150
523,1,52.306200
523,2,28.857229
523,3,12.026904
523,4,43.195711
524,0,33.461657
524,1,46.982297
524,2,38.641237
524,3,22.614683
524,4,14.366249
525,0,5.155351
525,1,19.860097
525,2,40.369132
525,3,24.766128
525,4,32.862401
526,0,20.728857
526,1,5.967009
526,2,16.080653
526,3,41.532395
526,4,28.805324
527,0,30.058298
527,1,25.412356
527,2,19.797796
527,3,10.803943
527,4,15.702734
528,0,23.170956
528,1,8.151889
528,2,27.792382
528,3,18.274312
528,4,33.384685
529,0,39.693112
529,1,24.256381
529,2,8.533687
529,3,43.788956
529,4,14.133734
530,0,36.848442
530,1,28.125524
530,2,10.405410
530,3,18.446760
530,4,22.536427
531,0,42.673179
531,1,35.214145
531,2,24.507123
531,3,15.066643
531,4,19.058659
532,0,6.102711
532,1,36.241880
532,2,31.592086
532,3,50.738373
532,4,23.185611
533,0,45.052153
533,1,35.083040
533,2,18.037962
533,3,8.958728
533,4,39.762707
534,0,5.595269
534,1,36.479049
534,2,16.698689
534,3,10.258535
534,4,21.987816
535,0,5.301007
535,1,26.737034
535,2,16.801768
535,3,35.890070
535,4,52.747143
536,0,39.330336
536,1,17.004348
536,2,33.384367
536,3,22.563806
536,4,4.377597
537,0,16.386452
537,1,21.734538
537,2,42.071361
537,3,48.568895
537,4,30.399824
538,0,18.696614
538,1,24.046886
538,2,37.404696
538,3,7.064350
538,4,28.731132
539,0,20.093798
539,1,30.183762
539,2,13.610365
539,3,35.856577
539,4,5.040462
540,0,9.070685
540,1,14.729238
540,2,24.110220
540,3,41.383159
540,4,46.745769
541,0,15.078226
541,1,30.573211
541,2,25.036989
541,3,44.948404
541,4,6.472445
542,0,59.355945
542,1,39.964384
542,2,8.638910
542,3,50.064027
542,4,25.505738
543,0,42.614355
543,1,22.769280
543,2,4.968142
543,3,13.531634
543,4,37.321871
544,0,23.045430
544,1,11.414348
544,2,6.753436
544,3,47.581107
544,4,33.067380
545,0,5.317459
545,1,57.848644
545,2,43.487248
545,3,15.166075
545,4,32.046560
546,0,27.871317
546,1,51.247795
546,2,16.448787
546,3,10.075841
546,4,42.137030
547,0,11.620321
547,1,26.058228
547,2,16.216320
547,3,35.157499
547,4,6.415179
548,0,41.284340
548,1,36.671825
548,2,31.469300
548,3,16.873285
548,4,25.937895
549,0,45.760584
549,1,31.438010
549,2,26.214602
549,3,55.638206
549,4,17.017390
550,0,27.577587
550,1,37.583658
550,2,17.674068
550,3,8.478664
550,4,32.899939
551,0,39.387507
551,1,22.346991
551,2,10.901117
551,3,5.353082
551,4,53.908126
552,0,9.258432
552,1,55.170931
552,2,34.976418
552,3,17.892731
552,4,40.563186
553,0,46.457294
553,1,19.311193
553,2,41.826329
553,3,12.899632
553,4,24.902730
554,0,50.054053
554,1,26.598254
554,2,38.148860
554,3,17.354356
554,4,44.499328
555,0,14.912472
555,1,49.445185
555,2,32.660935
555,3,21.263259
555,4,9.360341
556,0,14.558085
556,1,24.467190
556,2,29.113420
556,3,37.597966
556,4,42.869798
557,0,30.817317
557,1,16.342901
557,2,36.058353
557,3,6.468013
557,4,44.541234
558,0,13.811018
558,1,50.675727
558,2,42.189777
558,3,4.643282
558,4,25.319416
559,0,25.725945
559,1,42.662939
559,2,14.716677
559,3,9.204697
559,4,19.339638
560,0,32.381323
560,1,40.860402
560,2,26.876005
560,3,45.525242
560,4,17.012114
561,0,26.545355
561,1,12.016414
561,2,36.386403
561,3,7.364841
561,4,53.182664
562,0,24.801640
562,1,50.207088
562,2,12.477841
562,3,41.309361
562,4,5.156078
563,0,37.038571
563,1,5.428497
563,2,48.448216
563,3,20.140003
563,4,14.623353
564,0,27.290483
564,1,5.102149
564,2,35.835304
564,3,22.055635
564,4,50.164991
565,0,53.922375
565,1,5.961170
565,2,25.625008
565,3,37.053610
565,4,20.346321
566,0,14.301880
566,1,57.394203
566,2,29.044155
566,3,45.982851
566,4,23.521200
567,0,8.806767
567,1,18.685923
567,2,25.063527
567,3,39.473302
567,4,44.726585
568,0,49.477087
568,1,32.427150
568,2,58.172778
568,3,18.066152
568,4,11.737611
569,0,41.541126
569,1,5.610427
569,2,30.726992
569,3,14.806226
569,4,46.510974
570,0,5.633745
570,1,20.651413
570,2,32.204793
570,3,24.735941
570,4,44.628945
571,0,25.753841
571,1,41.563247
571,2,7.321484
571,3,15.273124
571,4,20.105454
572,0,21.290735
572,1,34.204143
572,2,5.592922
572,3,39.736648
572,4,26.416111
573,0,40.716396
573,1,24.310829
573,2,33.148264
573,3,16.109785
573,4,28.985837
574,0,5.316071
574,1,20.403316
574,2,41.927703
574,3,37.268673
574,4,24.535624
575,0,8.183973
575,1,27.502565
575,2,18.467530
575,3,13.844115
575,4,22.584783
576,0,31.416648
576,1,27.295810
576,2,40.185014
576,3,15.086778
576,4,22.640750
577,0,18.100908
577,1,25.625392
577,2,40.703419
577,3,5.875710
577,4,9.973666
578,0,17.774820
578,1,7.548992
578,2,45.854188
578,3,30.788569
578,4,21.941566
579,0,35.766713
579,1,49.610500
579,2,40.404784
579,3,7.690119
579,4,20.606928
580,0,13.593164
580,1,34.030639
580,2,5.330247
580,3,43.976794
580,4,19.324753
581,0,47.393798
581,1,21.061785
581,2,26.277120
581,3,36.037451
581,4,14.789035
582,0,39.913243
582,1,14.377620
582,2,44.490230
582,3,25.698529
582,4,5.282466
583,0,47.587197
583,1,14.071031
583,2,19.320914
583,3,5.641515
583,4,30.754051
584,0,8.551325
584,1,24.714811
584,2,14.884452
584,3,35.954638
584,4,40.530653
585,0,30.851815
585,1,25.638351
585,2,19.363968
585,3,14.763533
585,4,36.347572
586,0,12.465847
586,1,34.534158
586,2,40.033410
586,3,29.926104
586,4,21.543741
587,0,35.986820
587,1,26.851269
587,2,5.539312
587,3,22.205829
587,4,16.946570
588,0,47.939471
588,1,43.367369
588,2,31.497066
588,3,37.040027
588,4,17.045046
589,0,19.733187
589,1,44.784333
589,2,9.586470
589,3,15.469869
589,4,34.774233
590,0,25.371570
590,1,47.868501
590,2,19.876410
590,3,7.412238
590,4,39.968079
591,0,27.261822
591,1,10.220637
591,2,17.516027
591,3,4.774674
591,4,32.103774
592,0,15.205516
592,1,35.673941
592,2,23.118787
592,3,6.564170
592,4,11.205590
593,0,34.354807
593,1,19.921886
593,2,51.426189
593,3,41.611641
593,4,14.258857
594,0,31.524693
594,1,42.494768
594,2,37.477999
594,3,26.052128
594,4,8.977653
595,0,55.301021
595,1,33.278470
595,2,60.258132
595,3,43.106312
595,4,17.899230
596,0,58.499159
596,1,22.513580
596,2,15.742132
596,3,52.948902
596,4,34.795285
597,0,41.978328
597,1,12.184731
597,2,25.574509
597,3,18.425320
597,4,6.941891
598,0,48.646703
598,1,29.921898
598,2,37.317245
598,3,19.547978
598,4,42.585616
599,0,33.867891
599,1,15.877083
599,2,6.132561
599,3,27.422434
599,4,53.354727
600,0,55.126982
600,1,42.485137
600,2,17.378562
600,3,23.609441
600,4,11.476444
601,0,9.610172
601,1,22.282494
601,2,27.656542
601,3,41.286278
601,4,34.888329
602,0,17.646489
602,1,50.783453
602,2,31.029216
602,3,7.663906
602,4,67.223296
603,0,18.734450
603,1,24.450701
603,2,29.841374
603,3,39.409965
603,4,55.850988
604,0,37.217487
604,1,17.230506
604,2,24.347962
604,3,47.068733
604,4,6.710535
605,0,15.591817
605,1,22.818190
605,2,5.927534
605,3,41.947563
605,4,35.676401
606,0,13.185611
606,1,18.205395
606,2,24.400735
606,3,30.204746
606,4,46.208895
607,0,55.387679
607,1,29.591135
607,2,6.231870
607,3,39.530606
607,4,17.165435
608,0,54.059951
608,1,24.681427
608,2,18.977777
608,3,48.042184
608,4,35.686065
609,0,29.278718
609,1,11.412805
609,2,41.991036
609,3,6.286658
609,4,18.380439
610,0,41.397945
610,1,18.536791
610,2,34.468026
610,3,56.636596
610,4,50.689216
611,0,56.787413
611,1,12.201425
611,2,38.202294
611,3,5.169597
611,4,22.350460
612,0,21.824354
612,1,34.697534
612,2,40.612825
612,3,10.600269
612,4,49.892232
613,0,60.046862
613,1,7.955447
613,2,13.227968
613,3,32.761122
613,4,49.423740
614,0,15.994956
614,1,35.790285
614,2,6.498899
614,3,54.198343
614,4,28.809688
615,0,44.884652
615,1,50.031920
615,2,20.438233
615,3,26.259531
615,4,9.542710
616,0,26.611066
616,1,33.583578
616,2,6.156772
616,3,15.508475
616,4,20.759912
617,0,16.261156
617,1,23.175278
617,2,39.934186
617,3,28.219422
617,4,33.903708
618,0,43.552355
618,1,19.703570
618,2,10.250768
618,3,38.391632
618,4,49.723811
619,0,39.369786
619,1,55.290539
619,2,61.461534
619,3,10.473216
619,4,29.169689
620,0,58.020930
620,1,31.509316
620,2,5.777120
